Country,Country Name,Country - RegionId,Indicator,Indicator Name,Units,Year,Emissions
ZM,Zambia,ZM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2012,364.2108345
ZW,Zimbabwe,ZW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2012,63.5211961
KN.EU15,European Union (15),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2012,3224.458522
KN.EU27,European Union (27),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2012,
KN.EU28,European Union (28),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2012,3872.299279
AF,Afghanistan,AF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,33.1709203
AL,Albania,AL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,8.199265198
DZ,Algeria,DZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,187.0880607
AD,Andorra,AD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.509704055
AO,Angola,AO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,270.3390842
AG,Antigua & Barbuda,AG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1.105878276
AR,Argentina,AR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,431.6377773
AM,Armenia,AM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,8.446813665
AU,Australia,AU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,514.7970128
AT,Austria,AT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,73.58251643
AZ,Azerbaijan,AZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,61.24759519
BS,"Bahamas, The",BS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.6055286
BH,Bahrain,BH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,33.47823688
BD,Bangladesh,BD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,193.5965887
BB,Barbados,BB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.549062591
BY,Belarus,BY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,89.79619911
BE,Belgium,BE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,110.7801304
BZ,Belize,BZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,13.43375568
BJ,Benin,BJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,22.95156718
BT,Bhutan,BT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,-2.31243441
BO,Bolivia,BO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,132.9871005
BA,Bosnia & Herzegovina,BA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,28.59242264
BW,Botswana,BW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,69.02607258
BR,Brazil,BR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1317.218618
BN,Brunei,BN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,19.41498813
BG,Bulgaria,BG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,44.97026062
BF,Burkina Faso,BF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,32.60835562
BI,Burundi,BI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,5.574296043
KH,Cambodia,KH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,51.69286073
CM,Cameroon,CM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,199.2529832
CA,Canada,CA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,889.9015382
CV,Cape Verde,CV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.486268223
CF,Central African Republic,CF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,62.6560625
TD,Chad,TD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,53.80359156
CL,Chile,CL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,-1.558525134
CN,China,CN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,11420.43962
CO,Colombia,CO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,177.7320097
KM,Comoros,KM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.487490528
CD,"Congo, Dem. Rep.",CD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,208.3155493
CG,"Congo, Rep.",CG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,27.24563844
CK,Cook Islands,CK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.109233373
CR,Costa Rica,CR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2.456965637
CI,Cote d'Ivoire,CI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,38.82601539
HR,Croatia,HR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,19.58302876
CU,Cuba,CU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,32.54579383
CY,Cyprus,CY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,6.632020713
CZ,Czech Republic,CZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,108.489507
DK,Denmark,DK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,52.39244805
DJ,Djibouti,DJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1.39341215
DM,Dominica,DM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.356199969
DO,Dominican Republic,DO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,24.42149854
EC,Ecuador,EC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,92.1814444
EG,Egypt,EG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,272.1599773
SV,El Salvador,SV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,12.23544012
GQ,Equatorial Guinea,GQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,25.87448717
ER,Eritrea,ER,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,7.341367417
EE,Estonia,EE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,27.71273477
ET,Ethiopia,ET,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,143.0119392
FJ,Fiji,FJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,-0.797961054
FI,Finland,FI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,69.26181294
FR,France,FR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,362.0337787
GA,Gabon,GA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,-86.64014509
GM,"Gambia, The",GM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,7.170527727
GE,Georgia,GE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,15.13459516
DE,Germany,DE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,856.6899417
GH,Ghana,GH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,39.35559521
GR,Greece,GR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,86.78539214
GD,Grenada,GD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2.002150267
GT,Guatemala,GT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,34.6642589
GN,Guinea,GN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,30.58650915
GW,Guinea-Bissau,GW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.448922879
GY,Guyana,GY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,20.24677216
HT,Haiti,HT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,8.201523699
HN,Honduras,HN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,49.16071282
HU,Hungary,HU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,61.16086583
IS,Iceland,IS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2.676052083
IN,India,IN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3031.343105
ID,Indonesia,ID,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2160.983462
IR,Iran,IR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,782.2463778
IQ,Iraq,IQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,282.5275111
IE,Ireland,IE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,58.78936581
IL,Israel,IL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,89.51732565
IT,Italy,IT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,387.0934504
JM,Jamaica,JM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,10.301518
JP,Japan,JP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1361.103381
JO,Jordan,JO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,30.42234952
KZ,Kazakhstan,KZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,313.8008436
KE,Kenya,KE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,28.95629273
KI,Kiribati,KI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.078708225
KP,"Korea, Dem. Rep. (North)",KP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,77.9595592
KR,"Korea, Rep. (South)",KR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,633.9431607
KW,Kuwait,KW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,196.1385871
KG,Kyrgyzstan,KG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,14.70199171
LA,Laos,LA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,29.36069304
LV,Latvia,LV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1.798828275
LB,Lebanon,LB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,26.93911891
LS,Lesotho,LS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,4.142134019
LR,Liberia,LR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.495769928
LY,Libya,LY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,133.0112024
LI,Liechtenstein,LI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.080684879
LT,Lithuania,LT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,19.79059729
LU,Luxembourg,LU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,11.18512884
MK,"Macedonia, FYR",MK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,12.06502118
MG,Madagascar,MG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,50.72126489
MW,Malawi,MW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,14.39831073
MY,Malaysia,MY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,163.2438523
MV,Maldives,MV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1.182377143
ML,Mali,ML,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,36.32353592
MT,Malta,MT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2.978450077
MH,Marshall Islands,MH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.138636901
MR,Mauritania,MR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,9.69477295
MU,Mauritius,MU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,5.655713017
MX,Mexico,MX,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,742.0047401
MD,Moldova,MD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,10.3981942
MC,Monaco,MC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,
MN,Mongolia,MN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,63.4622601
ME,Montenegro,ME,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.453218039
MA,Morocco,MA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,78.39920641
MZ,Mozambique,MZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,66.71591795
FM,Micronesia,FM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.175345794
MM,Myanmar,MM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,201.7070872
NA,Namibia,NA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,20.82624853
NR,Nauru,NR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.049805868
NP,Nepal,NP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,42.29450401
NL,Netherlands,NL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,187.6883371
NZ,New Zealand,NZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,59.67300259
NI,Nicaragua,NI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,14.22881799
NE,Niger,NE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,28.22333147
NG,Nigeria,NG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,492.4986841
NU,Niue,NU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.135895435
NO,Norway,NO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,24.64149132
OM,Oman,OM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,101.7845043
PK,Pakistan,PK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,355.3739916
PW,Palau,PW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.390619173
PA,Panama,PA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,25.86980403
PG,Papua New Guinea,PG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,70.96469215
PY,Paraguay,PY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,181.6707449
PE,Peru,PE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,158.2550267
PH,Philippines,PH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,111.2850431
PL,Poland,PL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,336.0828417
PT,Portugal,PT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,63.9066247
QA,Qatar,QA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,82.84632793
RO,Romania,RO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,-54.13022504
RU,Russian Federation,RU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2076.024348
RW,Rwanda,RW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,7.558832645
KN,Saint Kitts & Nevis,KN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.378677667
LC,Saint Lucia,LC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,1.166327639
VC,Saint Vincent & Grenadines,VC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.29346233
WS,Samoa,WS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.469622603
ST,Sao Tome & Principe,ST,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.188689237
SA,Saudi Arabia,SA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,546.4370461
SN,Senegal,SN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,30.78394649
RS,Serbia,RS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,57.71599305
SC,Seychelles,SC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.469462262
SL,Sierra Leone,SL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,12.72557359
SG,Singapore,SG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,52.99494704
SK,Slovakia,SK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,35.22994204
SI,Slovenia,SI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,11.77792003
SB,Solomon Islands,SB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,2.543131987
SO,Somalia,SO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,36.33196398
ZA,South Africa,ZA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,512.2321572
ES,Spain,ES,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,273.586719
LK,Sri Lanka,LK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,42.29181139
SD,Sudan,SD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,279.7094342
SR,Suriname,SR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,8.194818901
SZ,Swaziland,SZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3.148524025
SE,Sweden,SE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,46.61829533
CH,Switzerland,CH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,49.93763659
SY,Syria,SY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,64.60713578
TJ,Tajikistan,TJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,10.24439635
TZ,Tanzania,TZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,286.9883062
TH,Thailand,TH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,381.3083966
TG,Togo,TG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,13.43623734
TO,Tonga,TO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.316351654
TT,Trinidad & Tobago,TT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,25.31174329
TN,Tunisia,TN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,35.36249529
TR,Turkey,TR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,343.6003879
TV,Tuvalu,TV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.023456772
TM,Turkmenistan,TM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,112.2860447
UG,Uganda,UG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,60.63754083
UA,Ukraine,UA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,370.4979522
AE,United Arab Emirates,AE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,218.5699328
GB,United Kingdom,GB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,534.0762837
US,United States,US,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,6213.266735
UY,Uruguay,UY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,23.49305717
UZ,Uzbekistan,UZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,209.3829675
VU,Vanuatu,VU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,0.659505516
VE,Venezuela,VE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,339.694761
VN,Vietnam,VN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,238.8496882
YE,Yemen,YE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,35.65224728
ZM,Zambia,ZM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,390.4743656
ZW,Zimbabwe,ZW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,63.49006569
KN.EU15,European Union (15),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3173.689793
KN.EU27,European Union (27),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,
KN.EU28,European Union (28),,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2013,3796.546997
AF,Afghanistan,AF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,33.36614812
AL,Albania,AL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,8.678753001
DZ,Algeria,DZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,201.6851262
AD,Andorra,AD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.496378605
AO,Angola,AO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,252.0929303
AG,Antigua & Barbuda,AG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.14121732
AR,Argentina,AR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,443.2556943
